,URL,Description,Description_Entity,Description_Salience
154,https://www.uselessthingstobuy.com/product/hanukkah-sweater-cute-holiday-sweater-for-women/,final hanukkah sweater actual cute celebr hanukkah style year awesom sweater front read “keep calm dreidel on” includ beauti twirl sequin dreidel sleev amaz design band stripe pattern star david symbol sure win best holiday sweater next parti sweater 100 acryl wear jean dress,"['hanukkah sweater', 'awesom sweater front', 'parti sweater', 'holiday sweater', 'dreidel', 'jean dress', 'david', 'symbol', '100']","[0.4127289652824402, 0.13785149157047272, 0.08959560096263885, 0.08959560096263885, 0.08667293190956116, 0.08667293190956116, 0.06665164232254028, 0.03023083694279194, 0.0]"
155,https://www.uselessthingstobuy.com/product/googly-eye-glasses/,freak cat goog eye glass great custom parti you'r drug disguis featur – color black – materi plastic – one size fit – high qualiti durabl longlast use year year – soft textur comfort face touch lightweight portabl wear – characterist funni design nice color bright – funni prop luau parti hawaii beach gather funni parti,"['custom', 'freak cat goog eye glass', 'disguis featur', 'drug', 'color black', 'plastic', 'fit', 'size', 'comfort', 'color', 'prop luau', 'portabl wear', 'funni', 'hawaii beach', 'funni parti', 'one']","[0.19745302200317383, 0.19745302200317383, 0.08008162677288055, 0.08008162677288055, 0.08008162677288055, 0.054787684231996536, 0.054787684231996536, 0.054787684231996536, 0.05099499598145485, 0.04391728714108467, 0.03868395462632179, 0.01715450920164585, 0.01715450920164585, 0.01638980768620968, 0.01619095914065838, 0.0]"
156,https://www.uselessthingstobuy.com/product/harry-potter-wand-led-light/,harri patter wand led light offici author warner bros 2595 right also shock cheap wand turn wave like magic wand 14 inch length recreat famous harri potter led light mean wand movi,"['patter wand', 'bros', 'offici author', 'magic wand', 'wand turn wave', 'harri potter', 'wand movi', 'length', '2595', '14']","[0.5143445730209351, 0.10525762289762497, 0.10525762289762497, 0.08955411612987518, 0.07374308258295059, 0.051869239658117294, 0.03672873601317406, 0.023244990035891533, 0.0, 0.0]"
157,https://www.uselessthingstobuy.com/product/confetti-high-five/,shower confetti – peak celebr two hand come togeth epic moment high five bliss can't afford confetti blast high air rain around triumphant gestur quick reload – fiestaf come six 6 confetti cartridg slide top without hassl addit refil purchas handheld shooter reus 100 safe – take full advantag raw forc high five util air pressur expel confetti high happi hand without use black powder firework fiestaf safe palm pocket travel great gift anyon – perfect occas age gift exchang stock stuffer holiday birthday parti favor sport event wed danc floor end present close deal spread joy highest qualiti – year research perfect high five thousand trial went bring simpl effect design put special effect parti palm hand everywher go,"['hand', 'shower confetti', 'peak', 'bliss', 'fiestaf', 'confetti', 'gestur', 'air rain', 'happi hand', 'gift', 'confetti cartridg slide top', 'shooter', 'anyon', 'palm pocket travel', 'firework', 'air pressur', 'floor', 'deal', 'research', 'qualiti', 'trial', 'effect design', 'effect', 'palm', 'hand everywher go', 'sport event', 'exchang stock', 'two', '100', '6', 'five', 'five', 'five thousand', 'six']","[0.15145085752010345, 0.12629079818725586, 0.09616787731647491, 0.08173910528421402, 0.05577189102768898, 0.05027712509036064, 0.037802860140800476, 0.037802860140800476, 0.032334454357624054, 0.02714489959180355, 0.025692367926239967, 0.025692367926239967, 0.023890208452939987, 0.023890208452939987, 0.023890208452939987, 0.019433174282312393, 0.018064847216010094, 0.018064847216010094, 0.018064847216010094, 0.0172059778124094, 0.016997646540403366, 0.014864389784634113, 0.014425220899283886, 0.014425220899283886, 0.012682908214628696, 0.007966422475874424, 0.007966422475874424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
158,https://www.uselessthingstobuy.com/product/essential-oils-diffuser-dumpling-diffuser-by-smoko/,introduc essenti oil diffus shape cute smile dumpl product made smoko offer 7 differ mood light provid therapeut support help revit reliev stress find natur balanc diffus use pure essenti oil creat restor aroma condit air spread fragranc cute function design dumpl diffus make fantast gift friend famili choos 7 differ color bright dim mode match style decor auto cycl color make great accessori home offic bedroom babi room etc smart timer auto shutoff – easili swap 1 3 6hour continu mode creat even essenti oil distribut like diffus boast 300ml water capac waterless autooff function safer function trust qualiti guarante – ultim provid 100 satisfact dumpl diffus back 1 year manufactur warranti contact us issu order respons solut,"['dumpl diffus', 'essenti oil', 'offer', 'smile dumpl product', 'revit reliev stress find natur', 'therapeut support help', 'color', 'oil creat', 'mode match style decor auto cycl color', 'fantast gift friend famili', 'air spread', 'aroma', 'home offic bedroom babi room', 'timer auto shutoff', 'autooff function', 'water', 'manufactur warranti', 'qualiti guarante', 'function trust', 'accessori', 'order respons solut', 'diffus', 'mode creat', 'oil distribut', '7', '7', '1', '3', '300', '1', '100', '6']","[0.20273886620998383, 0.12578411400318146, 0.1022988110780716, 0.1022988110780716, 0.040212880820035934, 0.040212880820035934, 0.03142615035176277, 0.031048670411109924, 0.028875451534986496, 0.02766336500644684, 0.027330316603183746, 0.027330316603183746, 0.025413265451788902, 0.025413265451788902, 0.023923667147755623, 0.021845869719982147, 0.019690094515681267, 0.019216524437069893, 0.019216524437069893, 0.015107222832739353, 0.013491474092006683, 0.011344635859131813, 0.009642526507377625, 0.008474300615489483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
159,https://www.uselessthingstobuy.com/product/mini-pacman-arcade-game/,introduc cute tini pacman mini arcad game multilevel game play true origin full size arcad game measur less 3 34 x 1 34 x 1 34 inch fit pocketpocketbookbackpack high resolutionhigh definit color screen full arcad sound accur origin game light header,"['arcad game', 'game', 'arcad game', 'origin', 'size', 'color screen', 'origin game light header', '1', '34', '34', '34', '3', '1']","[0.22432096302509308, 0.2171173244714737, 0.15732617676258087, 0.1352815479040146, 0.11985138803720474, 0.08547768741846085, 0.06062490493059158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
160,https://www.uselessthingstobuy.com/product/piano-mat-for-the-toilet/,potti piano mini music book electron vinyl keyboard fit around commod tap tune toe tinkl wipe clean damp cloth auto shutoff includ 3 replac button batteri,"['commod tap tune toe', 'music book electron vinyl keyboard fit', 'auto shutoff', 'replac button batteri', '3']","[0.3095880448818207, 0.30618569254875183, 0.22610034048557281, 0.15812592208385468, 0.0]"
161,https://www.uselessthingstobuy.com/product/snoopy-christmas-lights/,celebr holiday ador snoopi christma light set 10 peanut light kurt adler 10 light cover set featur snoopi wear festiv red white santa suit hold gold bell light set sure hit peanut fan officiallylicens peanut light set total 10 light 30inch lead wire 12inch light space includ 4 spare bulb 1 spare fuse light set cover dimens length 3inch width 125inch height 1inch,"['snoopi christma light', 'peanut light', 'bell light', 'cover', 'peanut fan officiallylicens peanut light', 'fuse light', 'cover', 'santa suit', 'bulb', 'height 1inch', '3inch width', '12inch light space', '1', '10', '10', '30', '125', '1', '12', '10', '3', '4']","[0.2896263599395752, 0.12774096429347992, 0.1234670951962471, 0.09928111732006073, 0.07963073253631592, 0.06293204426765442, 0.04843197762966156, 0.04698309302330017, 0.04269258305430412, 0.03011171519756317, 0.03011171519756317, 0.018990611657500267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
162,https://www.uselessthingstobuy.com/product/connected-friendship-lamps-set-of-2/,connect friendship lamp give close love matter live world touch friendship lamp lamp light color connect mani lamp togeth wish person connect lamp wifi touch lamp whenev think love one perfect parent grandpar brother sister longdist special someon friendship lamp light hundr color choos differ color famili member play color war niec nephew let best friend know think friendship lamp set two consist two lamp come prepair group ad exist group set ship one locat shown modern design pattern shade also avail classic design tiffani pattern friendship lamp handassembl wichita kansa question pleas contact email protect,"['friendship lamp', 'friendship lamp lamp', 'love', 'world', 'color', 'mani lamp', 'person', 'lamp wifi touch lamp', 'friendship lamp', 'color', 'whenev', 'friendship lamp light hundr color choos', 'brother sister', 'parent', 'member play color war niec nephew', 'friendship lamp', 'design', 'best friend', 'lamp', 'locat', 'question pleas contact email', 'design pattern shade', 'group', 'prepair group ad', 'ship', 'one', 'one', 'two', 'two']","[0.14198537170886993, 0.14198537170886993, 0.09731194376945496, 0.08625637739896774, 0.07154000550508499, 0.05761457607150078, 0.05411164090037346, 0.039421197026968, 0.03539830073714256, 0.03120790235698223, 0.02428046613931656, 0.023415621370077133, 0.02313411235809326, 0.02313411235809326, 0.02151354029774666, 0.019602030515670776, 0.01849699765443802, 0.017413385212421417, 0.01613958552479744, 0.013556553050875664, 0.01142825186252594, 0.008522691205143929, 0.008169549517333508, 0.007180216256529093, 0.007180216256529093, 0.0, 0.0, 0.0, 0.0]"
163,https://www.uselessthingstobuy.com/product/custom-dog-pillow/,custom dog pillow super soft sued print one side front side imag back side white size measur size combin longest side pet size option choos short side depend size photo send custom – pleas sure photo high qualiti less 2000px photo edit remov much background possibl focus furri friend photo pet sit stand noth block part bodi look best pillow recommend send photo taken grass outsid sinc shadow green backdrop make result bit fuzzi offlook person pet photo pillow cut shape belov pet perfect anim lover gift photo pillowchristma gift pet lover gift,"['dog pillow', 'front side', 'side', 'measur size', 'photo', 'photo', 'size photo', 'side pet size option', 'side', 'friend photo pet', 'background possibl', 'person pet photo pillow', 'stand noth', 'part bodi', 'photo', 'pillowchristma gift pet lover gift', 'photo', 'shape', 'pet', 'lover', 'pillow', 'backdrop', 'grass outsid', '2000', 'one']","[0.14129100739955902, 0.14129100739955902, 0.14129100739955902, 0.056760523468256, 0.045397210866212845, 0.045397210866212845, 0.044858258217573166, 0.04274147003889084, 0.03875341638922691, 0.03817211464047432, 0.02944447286427021, 0.0273271594196558, 0.027056371793150902, 0.026409683749079704, 0.02230106107890606, 0.02123860828578472, 0.02073448896408081, 0.0204732958227396, 0.020365120843052864, 0.01635557785630226, 0.01301715150475502, 0.010284273885190487, 0.009039492346346378, 0.0, 0.0]"
164,https://www.uselessthingstobuy.com/product/boob-christmas-tree-ornament/,beauti boob christma tree ornament time holiday season need someth sexi feminin tree ornament perfect everyon love boob tree definit order one forum novelti ornament measur 6 x 6 x 6 inch pretti big plan rrate tree check ornament blog post boob christma tree ornament go perfect alcohol booz ball,"['boob christma tree', 'novelti ornament', 'someth sexi feminin tree ornament', 'forum', 'boob tree definit order', 'everyon', 'plan rrate tree check ornament blog post boob christma tree ornament', 'ball', 'alcohol', '6', 'one', '6', '6']","[0.37632355093955994, 0.11681467294692993, 0.11548451334238052, 0.08392541110515594, 0.08392541110515594, 0.08294953405857086, 0.05723978206515312, 0.04166856408119202, 0.04166856408119202, 0.0, 0.0, 0.0, 0.0]"
165,https://www.uselessthingstobuy.com/product/led-light-up-scarf-boa-glow-fur-scarf/,led light scarf soft synthet fur boa led strip insid charg batteri pouch replac batteri run low led scarf super bright come mani differ color mode chang remot control great item edm festiv like coachella tomorrowland burn man time warp also fun scarf winter plus make great halloween accessori make trickortr safe night like product also check rave kaleidoscop glass,"['synthet fur boa', 'pouch', 'batteri run', 'charg', 'scarf', 'item', 'color mode', 'mani', 'festiv', 'halloween accessori', 'coachella tomorrowland', 'product', 'kaleidoscop glass', 'time warp']","[0.228845477104187, 0.09326092898845673, 0.09326092898845673, 0.09326092898845673, 0.07910522073507309, 0.06463611871004105, 0.06463611871004105, 0.0638706237077713, 0.05945843458175659, 0.045127023011446, 0.035564493387937546, 0.03179164230823517, 0.027152620255947113, 0.020029444247484207]"
166,https://www.uselessthingstobuy.com/product/chambong-2-pack-chambong-glassware/,introduc chambong 2 pack chambong glasswar champagn shooter hand made glass blow artist way gargl unnecessari amount champagn style wonder buy chambong cover look casual shooter use pool also get chambong plastic set want consum even champagn tri chambong king size perfect wed new year bachelorett parti graduat,"['shooter hand', 'blow artist', 'cover', 'shooter use pool', 'king size', 'parti graduat', 'consum', 'set', '2']","[0.22035078704357147, 0.22035078704357147, 0.15082833170890808, 0.14229010045528412, 0.09196638315916061, 0.07688950002193451, 0.048662055283784866, 0.048662055283784866, 0.0]"
167,https://www.uselessthingstobuy.com/product/mini-closed-terrarium-keychain/,check ador mini close terrarium keychain keychain contain coral cactus close insid littl clear dome live breath cactus put keychain care littl suckl grow replant mini close terrarium live capsul 3 month littl depend fast grow easi water tini hole bottom locat root keychain includ care card caricatur care magnet also includ 2week plant health warranti make excel christma gift addon holiday gift stock stuffer great hipster,"['terrarium keychain keychain', 'coral cactus', 'insid', 'dome', 'water tini', 'breath cactus', 'terrarium', 'keychain care littl', '2week plant health warranti', 'hipster', 'christma gift addon holiday gift stock stuffer', 'root keychain', 'care card caricatur care magnet', '2', '3']","[0.3451194763183594, 0.09010941535234451, 0.07965850830078125, 0.07965850830078125, 0.07965850830078125, 0.07211680710315704, 0.06257792562246323, 0.0582750029861927, 0.038545094430446625, 0.027154723182320595, 0.027154723182320595, 0.02286321297287941, 0.01710808277130127, 0.0, 0.0]"
168,https://www.uselessthingstobuy.com/product/bob-ross-talking-bobblehead/,bring sooth sound bob ross joy paint home offic one mini bob ross talk bobblehead kit includ 4″ bobblehead figur play 10 differ wise witti say art master mini easel book featur 30 ross landscap work display alongsid bobblehead figur,"['art master mini easel book', 'bob ross joy paint home offic', 'bobblehead', 'bob ross talk bobblehead kit', 'work display', 'bobblehead figur', 'witti', '30', '4', '10', 'one']","[0.2790619134902954, 0.21415498852729797, 0.1613340526819229, 0.1488133817911148, 0.07527486979961395, 0.07007212936878204, 0.05128864198923111, 0.0, 0.0, 0.0, 0.0]"
169,https://www.uselessthingstobuy.com/product/electric-head-massager-machine/,electr head massag machin improv sleep qualiti reduc stress enhanc deep relax bring relief entir bodi idream5 combin sever massag modal one stateoftheart head massag includ gentl air compress 107 degre fahrenheit infrar heat compress fingerlik scalp massag scalp massag includ 5 differ mode 70 node addit massag experi come sooth relax music let stress fatigu anxieti melt away head massag connect app phone use control intens durat massag massag allow custom control everi function via bluetooth includ control massag session heat set music electr head massag machin power recharg lithium batteri idream5 enabl enjoy full week cordless head eye massag full charg support 1 week use 15 min everi day eye massag goggl fulli adjust remov way read work watch tv get massag conveni locat control back idream5 allow fit perfect size head second simpl twist knob item come warranti 12month manufactur warranti defect addit product follow certif ce roh fcc,"['sleep qualiti reduc stress', 'relief', 'batteri idream5 enabl', 'heat', 'scalp', 'scalp', 'control', 'app phone use control', 'control', 'fatigu anxieti', 'stress', 'music', 'music', 'bluetooth includ control massag session heat', 'tv', 'everi function', 'massag experi', 'mode', 'power', 'way', 'work', 'eye massag', 'twist knob item', 'size', 'addit product', 'defect', 'certif ce roh', 'fcc', 'fulli', 'charg', 'support', '5', '12', '15', '70', '107', 'one', '1']","[0.1527903974056244, 0.10261119902133942, 0.048470597714185715, 0.04551035165786743, 0.04551035165786743, 0.04551035165786743, 0.0367538258433342, 0.0367538258433342, 0.032564930617809296, 0.03146962821483612, 0.03091835416853428, 0.03091835416853428, 0.0287479180842638, 0.0287479180842638, 0.027874259278178215, 0.02753780037164688, 0.027205344289541245, 0.027205344289541245, 0.02529214136302471, 0.019112925976514816, 0.019112925976514816, 0.018891245126724243, 0.01754806563258171, 0.016110265627503395, 0.013410959392786026, 0.013410959392786026, 0.013410959392786026, 0.013410959392786026, 0.00841944944113493, 0.00841944944113493, 0.006348942406475544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
170,https://www.uselessthingstobuy.com/product/pooping-dogs-calender-2020/,poop dog calend 11″ x 85″ cover januari 2020 decemb 2020 enjoy 12 month dog take poo track daili task long term goal stay organ – wall calendar 2020 featur larg grid 15″ x 14″ feder holiday make easi spot import date past futur month referenc month page beauti photo poop dog – month display fullcolor photograph portray natur behavior various pet dog funni 2020 calendar perfect gift dog lover don't miss premium thick paper – print high qualiti premium white paper reduc ink bleed satisfact servic – don't love qualiti reason return we'll replac send refund,"['poop dog', 'dog', 'goal', 'stay organ', 'poo track daili task', 'behavior', 'photo poop dog', 'wall calendar', 'photograph', 'white paper reduc ink bleed satisfact servic', 'feder holiday', 'grid', 'featur', 'paper', 'reason', 'refund', 'pet dog', 'gift dog lover', '2020', '2020', '2020', '2020', '2020', '15', '2020', '2020', '12', '2020', '14', '85', '11']","[0.208210751414299, 0.12321466207504272, 0.060706280171871185, 0.060706280171871185, 0.060706280171871185, 0.059279583394527435, 0.05425359681248665, 0.05138913169503212, 0.045875560492277145, 0.04557828605175018, 0.04190406575798988, 0.04140332713723183, 0.04140332713723183, 0.03314435854554176, 0.02051592618227005, 0.02051592618227005, 0.01828843168914318, 0.012904230505228043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
171,https://www.uselessthingstobuy.com/product/wine-bottle-ugly-christmas-sweater-set/,christma time final excus buy wine bottl ugli christma sweater cover thank heaven god sent son save mankind exact pictur us drink wine littl dress wine bottl plus it ok get plaster drunk wine bottl reindeer costum rudolf red cabernet blend wine bottl ugli christma sweater set includ 3 wine outfit outfit includ cute littl hate bottl cover pattern uniqu ador santa claus snowman reindeer awesom gift tacki sister dumb holiday parti invit bunch peopl don't know,"['mankind', 'excus', 'son', 'sweater cover', 'heaven god', 'bottl', 'bottl reindeer', 'christma sweater', 'cabernet', 'sister', 'snowman reindeer awesom gift', 'peopl', 'santa claus', 'outfit outfit', 'littl', 'cover pattern', '3']","[0.2797756493091583, 0.15138362348079681, 0.1127529963850975, 0.07555339485406876, 0.06069730967283249, 0.05127624794840813, 0.04756919667124748, 0.04219812899827957, 0.04192447289824486, 0.029202833771705627, 0.029202833771705627, 0.02054074965417385, 0.017377104610204697, 0.01469910703599453, 0.012923168018460274, 0.012923168018460274, 0.0]"
172,https://www.uselessthingstobuy.com/product/gameboy-refrigerator/,larg magnet screen 16 inch 12 inch remov – fridg mark fit refriger size – mini fridg well dri eras friend whiteboard – wash right marker includ set 6 magnet make refriger look like favorit 80 video game consol freezerboy magnet set avail fridg size magnet set transform kitchen vintag geek shrine dryeras magnet turn fridg giant game system readi it button push give tap dpad along jab button you'll readi crack open freezer search frosti beverag great gift gamer geek nerd boyfriend unlik perman fridg sticker decal magnet 100 remov leav mark magnet set also fit fridg size well dishwash laundri machin note custom comment receiv magnet set miss magnet set pleas contact seller ship miss piec right away,"['refriger size', 'mark', 'magnet screen', 'magnet', 'fridg', 'marker', 'kitchen vintag geek shrine dryeras magnet', 'consol freezerboy magnet', 'fridg size magnet', 'friend whiteboard', 'video game', 'refriger', 'jab button', 'freezer', 'game system', 'button push', 'fridg size', 'magnet', 'mark magnet set', 'dpad', 'magnet set pleas contact seller ship miss', 'sticker decal magnet', 'comment', 'piec', 'gift gamer geek nerd boyfriend', '16', '6', '100', '12', '80']","[0.12256693840026855, 0.12256693840026855, 0.09962793439626694, 0.0644579604268074, 0.05505194142460823, 0.048543378710746765, 0.044546350836753845, 0.04245932027697563, 0.04245932027697563, 0.039106585085392, 0.0330437570810318, 0.029466455802321434, 0.02807367406785488, 0.02807367406785488, 0.02689448930323124, 0.024705639109015465, 0.023256715387105942, 0.021838931366801262, 0.021235821768641472, 0.018907638266682625, 0.014914107508957386, 0.013742967508733273, 0.013112182728946209, 0.013112182728946209, 0.008235101588070393, 0.0, 0.0, 0.0, 0.0, 0.0]"
173,https://www.uselessthingstobuy.com/product/teepee-dog-bed/,teepe material100 durabl cotton canva pine pole strong long last construct item size24 inch tall 20 inch diamet small size ideal pet 7kg15lbs accessori cotton canva tent pine wooden pole assembl instruct pet love pet bed hous it uniqu nativ american design suit home decor fit effortless live space pet love custom servic you'r thrill qualiti pleas hesit contact us glad assist resolv issuealway lookout enrich activ pet cute creativ pet hous act like decor accent room provid privat space small pet take nap hide perfect indoor use home yard offic camp pet look ador curl insid pet enjoy immens love,"['pine pole', 'pet', 'space pet', 'accessori cotton', 'pleas', 'pet', 'design suit home decor', 'tent pine', 'pole', 'pet', 'pet love pet bed', 'assembl', 'servic', 'offic camp pet', 'home', 'privat space', 'nap', 'decor accent room', 'american', 'immens love', 'pet', 'pet hous act', 'issuealway lookout', '20', '7']","[0.1602916568517685, 0.09217344224452972, 0.06379809975624084, 0.06356733292341232, 0.05151459947228432, 0.044501904398202896, 0.04380783438682556, 0.04328247532248497, 0.04328247532248497, 0.04189630225300789, 0.03810637444257736, 0.03810637444257736, 0.035436976701021194, 0.030580541118979454, 0.03046814538538456, 0.03046814538538456, 0.026804693043231964, 0.026804693043231964, 0.02295471914112568, 0.02288730815052986, 0.01972917467355728, 0.01770952343940735, 0.01182720996439457, 0.0, 0.0]"
174,https://www.uselessthingstobuy.com/product/earwax-candle-kit/,prank gift box first appear contain bizarr product ridicul compani simpli put real present insid joke box tri keep straight face watch friend love one attempt remain gracious thank “gift” watch explod laughter discov actual stuff insid realiz prank take gift give next level origin gag gift box pride incred attent detail we'v thought everyth ridicul fiction product hilari imag detail product descript box recipi truli convinc gave bizarr gift time… it fake present box add gift laughter parti quirki fun twist timeless tradit fun gag gift give boyfriend girlfriend mom dad kid whether consid funni gift give skill amaz wrap gift insid prank pack add extra layer fun enjoy everyon room laugh high qualiti gift prank box made usa 100 recycl cardboard box ship flat easi assembl – glue extra step requir 1125” x 9” x 325” perfect size almost funni gag gift made usa pleas note empti prank gift box,"['ridicul compani simpli', 'prank gift box', 'joke box tri', 'realiz prank take gift', 'gag gift', 'gift', 'explod laughter', 'gift', 'attempt', 'everyth ridicul fiction product hilari imag detail product descript box', 'stuff', 'watch friend', 'box', 'detail', 'gift prank box', 'origin gag gift box pride', 'laughter parti quirki', 'gift', 'gag gift', 'empti prank gift box', 'boyfriend girlfriend mom dad kid', 'step requir', 'cardboard box ship', 'recipi truli convinc', 'pleas', 'size', 'layer', 'everyon room', 'skill amaz wrap gift insid prank pack', '9', '100', '325', '1125', 'one']","[0.19157254695892334, 0.117327019572258, 0.07489979267120361, 0.05831942334771156, 0.05432742089033127, 0.05243099853396416, 0.03933443874120712, 0.03622385859489441, 0.03593520447611809, 0.03229313716292381, 0.029289256781339645, 0.02659335359930992, 0.025370674207806587, 0.022597091272473335, 0.022477995604276657, 0.01988469436764717, 0.01848693937063217, 0.018412236124277115, 0.01775280013680458, 0.015802942216396332, 0.014143258333206177, 0.013971854001283646, 0.013971854001283646, 0.011960586532950401, 0.009804614819586277, 0.009804614819586277, 0.006155916955322027, 0.006155916955322027, 0.00469956872984767, 0.0, 0.0, 0.0, 0.0, 0.0]"
175,https://www.uselessthingstobuy.com/product/portable-pizza-pouch-for-the-pizza-lovers/,pizza stay safethi pizzapreserv necklac keep nation favorit pseudoitalian snack safe toasti within ziplock pouch timesa detach lanyard let take choicest slice instead leav home could stolen roommat turtl attitud never go hungrywheth you'r head parti barbershop movi premier pepperonistuf accessori turn head deliv power messag everyon around pizza delici reus overreus ziplock seal use microwav oven satisfact garuante 100 satisfact guarante money back,"['pizza stay', 'nation', 'pizzapreserv necklac', 'toasti', 'snack', 'pouch timesa', 'slice', 'lanyard', 'home', 'pepperonistuf', 'head parti barbershop movi', 'microwav oven', 'money', 'pizza', 'head deliv power messag everyon', '100']","[0.2542230486869812, 0.1475469321012497, 0.09966761618852615, 0.06535866856575012, 0.06535866856575012, 0.06535866856575012, 0.050978370010852814, 0.04471500217914581, 0.04471500217914581, 0.041619595140218735, 0.041619595140218735, 0.03157193213701248, 0.02223171293735504, 0.017439423128962517, 0.007595772854983807, 0.0]"
176,https://www.uselessthingstobuy.com/product/hot-sauce-ift-box-funny-hot-sauce-gift-set-hot-sauce-gift-box/,4 bottl 1 wet fart 2 rectal rocket fuel 3 holi shit habanero 4 shit hot habanero crappi christma present – 4 pack gift box includ shit hot habañero hot sauc holi shit habañero hot sauc wet fart hot sauc xx hot pooh rectal rocket fuel island jerk hot sauc shit hot habañero hot sauc – “newport jerki compani respons spontan fart “unusual” elev music” ingredi appl cider vinegar two varieti habañero pepper delawar holi shit habañero hot sauc – sauc scream name look sauc bite well found sauc liter add fire favorit food recommend wimp good chili hot wing bloodi mari add favorit sauc want burn friend relat serv straight leav speechless blast furnac you'll say leav breathless there equal dare dope dip inciner bodi never adio illinoi wet fart hot sauc xx hot pooh – great sauc made pooh give run bathroom sauc whose print ad ban chile pepper magazin get warm mushi disgust feel pant like let littl bit gas chees base sauc give new mean say “who cut cheese” ask one question – “do feel lucky” tri sneak one instead stain pant florida rectal rocket fuel island jerk hot sauc – name say jerk sauc knock loop outhous never enter world flavor pain amaz sauc deliv bold caribbean flavor along level heat won't forget time soon florida flavor may substitut,"['shit habanero', 'shit', 'fart', 'rocket fuel', 'crappi christma', 'pack gift box', 'sauc', 'sauc', 'sauc', 'shit habañero', 'sauc shit', 'look sauc', 'sauc', 'fart', 'sauc', 'rocket fuel island jerk', 'sauc', 'sauc', 'shit habañero', 'sauc', 'fart', 'fart', 'chili', 'habañero pepper', 'food', 'wing', 'bloodi', 'burn friend', 'fire', 'gas chees base sauc', 'ingredi appl cider vinegar', 'music', 'cheese', 'blast furnac', 'dope dip', 'rocket fuel island jerk', 'sauc liter', 'tri', 'question', 'bathroom sauc', 'flavor', 'flavor', 'jerk sauc knock loop outhous', 'newport jerki compani', 'level heat', 'world flavor pain', 'florida', 'print ad ban chile pepper', 'disgust', 'name', 'mean', 'pant', '3', '4', 'two', '4', '2', '4', '1', 'one', 'one']","[0.07055715471506119, 0.0646018385887146, 0.061079900711774826, 0.057019785046577454, 0.04600022733211517, 0.04600022733211517, 0.04324180632829666, 0.03475264459848404, 0.03475264459848404, 0.027428830042481422, 0.025053026154637337, 0.02388933300971985, 0.02388933300971985, 0.023653384298086166, 0.02360125631093979, 0.022044818848371506, 0.02194327861070633, 0.02015368826687336, 0.01859908550977707, 0.016586553305387497, 0.016026407480239868, 0.014895444735884666, 0.01379608828574419, 0.013628652319312096, 0.013051623478531837, 0.012128951027989388, 0.012128951027989388, 0.012128951027989388, 0.012128951027989388, 0.012075950391590595, 0.011981593444943428, 0.011981593444943428, 0.011346005834639072, 0.011134025640785694, 0.011134025640785694, 0.010476192459464073, 0.009496455080807209, 0.008401729166507721, 0.008401729166507721, 0.007400025147944689, 0.007343997247517109, 0.007343997247517109, 0.007252561394125223, 0.006596052087843418, 0.005887424573302269, 0.005887424573302269, 0.005661055911332369, 0.004202435724437237, 0.0036918632686138153, 0.003410168457776308, 0.0028170510195195675, 0.0013138029025867581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
177,https://www.uselessthingstobuy.com/product/crunch-cup-cereal-on-the-go/,product crunch cup plastic cup store cereal love cereal need crunch cup cereal go tire eat cereal bore bowl spoon plastic cup store cereal milk separ drink crunch cup cereal milk pour togeth creat best crunchi cereal breakfast experi ever take cereal go car school bus camp crunch cup compris two contain one cereal one milk hold 10 ounc milk 30 gram cereal cruch cup cereal go best breakfast accessori add kitchen,"['store cereal', 'cereal', 'cup', 'product crunch cup', 'crunch cup cereal', 'cereal', 'cup', 'tire', 'breakfast experi', 'separ drink crunch cup cereal milk', 'milk', 'bowl spoon', 'milk', 'cup cereal', 'milk', 'breakfast', 'kitchen', 'car school bus camp crunch cup', 'two', '10', '30', 'one', 'one']","[0.20938001573085785, 0.14532224833965302, 0.12993274629116058, 0.12993274629116058, 0.059014562517404556, 0.03779156506061554, 0.03666938468813896, 0.034950125962495804, 0.032541483640670776, 0.03208838775753975, 0.03170804679393768, 0.023836933076381683, 0.022397544234991074, 0.020280273631215096, 0.01738153211772442, 0.013427332043647766, 0.011811532080173492, 0.011533550918102264, 0.0, 0.0, 0.0, 0.0, 0.0]"
